S.NO,deviceID,Temp,aX,aY,aZ,accSrt,gX,gY,gZ,mX,mY,mZ,horiDir,cdate,Movement,Chewing,Heat
67909,I1002,32,0.16,1.03,0.09,1.05,0.67,0.12,-0.24,36.93,167.34,-84.7,12.45,09-03-2022 10:15,Standing,Head in the Basket and eating,Peak Heat
67910,I1002,32,0.16,1.02,0.1,1.04,5.37,9.34,0.67,36.93,166.15,-81.26,12.53,09-03-2022 10:16,Standing,Head in the Basket and eating,Peak Heat
67911,I1002,32,0.13,0.88,0.12,0.9,13.24,-4.46,0.18,38.13,169.73,-78.97,12.66,09-03-2022 10:16,Standing,Head in the Basket and eating,Peak Heat
67912,I1002,32,0.18,0.95,0.07,0.97,-4.15,-1.83,5.31,35.74,168.54,-83.55,11.97,09-03-2022 10:16,Standing,Head in the Basket and eating,Peak Heat
67913,I1002,32,0.16,0.97,0.07,0.99,-3.85,-4.27,-0.92,34.55,168.54,-83.55,11.59,09-03-2022 10:16,Standing,Head in the Basket and eating,Peak Heat
67914,I1002,32,0.13,1.03,0.03,1.03,-6.47,-8.91,-0.73,39.32,166.15,-86.98,13.31,09-03-2022 10:16,Standing,Head in the Basket and eating,Peak Heat
67915,I1002,32,0.16,1.01,0.04,1.02,8.48,3.72,-3.78,38.13,172.13,-86.98,12.49,09-03-2022 10:16,Standing,Head in the Basket and eating,Peak Heat
67916,I1002,32,0.22,0.99,0.06,1.02,5.07,-0.79,-3.11,29.79,172.13,-88.13,9.82,09-03-2022 10:16,Standing,Head in the Basket and eating,Peak Heat
67917,I1002,32,0.19,0.95,-0.01,0.97,14.28,12.94,-1.71,25.02,176.91,-91.56,8.05,09-03-2022 10:16,Standing,Head in the Basket and eating,Peak Heat
67918,I1002,32,0.28,1.02,0.02,1.06,-0.85,33.57,-8.73,26.21,174.52,-64.09,8.54,09-03-2022 10:16,Standing,Head in the Basket and eating,Peak Heat
67919,I1002,32,-0.13,0.86,-0.23,0.9,52,28.2,1.65,44.08,109.97,-12.59,21.84,09-03-2022 10:16,Standing,Head in the Basket and eating,Peak Heat
67982,I1002,32.5,0.6,0.77,0.04,0.97,-6.96,-21.24,4.64,78.63,57.38,-46.93,53.88,09-03-2022 10:04,Standing,Head in the Basket and eating,Peak Heat
67983,I1002,32.5,0.73,0.81,0.17,1.1,-16.11,-30.27,-4.7,79.82,54.98,-54.94,55.44,09-03-2022 10:04,Standing,Head in the Basket and eating,Peak Heat
67984,I1002,32.5,0.67,0.78,0.02,1.03,0.18,1.71,8.54,81.02,57.38,-49.21,54.69,09-03-2022 10:04,Standing,Head in the Basket and eating,Peak Heat
67985,I1002,32.5,0.68,0.7,0.05,0.97,9.77,11.84,4.46,77.44,56.18,-50.36,54.04,09-03-2022 10:04,Standing,Head in the Basket and eating,Peak Heat
67986,I1002,32.5,0.64,0.76,0.1,1,4.15,-4.27,-8.97,79.82,56.18,-57.23,54.86,09-03-2022 10:04,Standing,Head in the Basket and eating,Peak Heat
67987,I1002,32.5,0.63,0.56,-0.01,0.84,-21.67,-4.33,-1.28,75.06,60.96,-49.21,50.92,09-03-2022 10:04,Standing,Head in the Basket and eating,Peak Heat
67988,I1002,32.5,0.71,0.66,0.11,0.98,5.62,-4.21,-5.25,76.25,59.77,-48.07,51.91,09-03-2022 10:04,Standing,Head in the Basket and eating,Peak Heat
67989,I1002,32.5,0.68,0.55,-0.02,0.88,-3.42,-15.75,-18.13,78.63,59.77,-46.93,52.76,09-03-2022 10:04,Standing,Head in the Basket and eating,Peak Heat
67990,I1002,32.5,1.39,1.19,0.37,1.87,47.24,-10.56,-29.17,79.82,56.18,-48.07,54.86,09-03-2022 10:04,Standing,Head in the Basket and eating,Peak Heat
67991,I1002,32.5,0.67,0.76,0.06,1.02,-11.72,-13.73,4.76,78.63,58.57,-42.35,53.32,09-03-2022 10:04,Standing,Head in the Basket and eating,Peak Heat
67992,I1002,32.5,0.69,0.66,0.03,0.95,10.44,2.38,-0.12,75.06,63.35,-26.32,49.83,09-03-2022 10:04,Standing,Head in the Basket and eating,Peak Heat
67993,I1002,32.5,0.69,0.77,-0.03,1.03,-15.75,-0.18,-5.74,76.25,57.38,-28.61,53.04,09-03-2022 10:04,Standing,Head in the Basket and eating,Peak Heat
67994,I1002,32.5,0.51,0.6,-0.12,0.8,3.97,51.45,-28.08,70.29,63.35,-22.89,47.97,09-03-2022 10:04,Standing,Head in the Basket and eating,Peak Heat
67995,I1002,32.5,0.63,0.88,0.03,1.08,-0.67,-13.37,-13.98,72.68,51.4,-25.18,54.73,09-03-2022 10:04,Standing,Head in the Basket and eating,Peak Heat
67996,I1002,32.5,0.48,0.76,0.02,0.9,23.32,-25.09,13.85,70.29,56.18,-29.76,51.37,09-03-2022 10:04,Standing,Head in the Basket and eating,Peak Heat
67997,I1002,32.5,0.59,0.81,0.13,1.02,4.64,3.05,-14.16,71.48,52.59,-38.91,53.66,09-03-2022 10:04,Standing,Head in the Basket and eating,Peak Heat
67998,I1002,32.5,0.63,0.81,0.1,1.03,3.42,-4.64,6.65,69.1,58.57,-21.75,49.72,09-03-2022 10:04,Standing,Head in the Basket and eating,Peak Heat
67999,I1002,32.5,0.53,0.76,0.26,0.96,-46.63,-56.58,9.58,61.95,59.77,-18.31,46.03,09-03-2022 10:04,Standing,Head in the Basket and eating,Peak Heat
68000,I1002,32.5,0.49,0.9,0.11,1.03,9.28,7.32,-5.98,42.89,108.77,3.43,21.52,09-03-2022 10:04,Standing,Head in the Basket and eating,Peak Heat
68001,I1002,32.5,0.39,0.93,0.1,1.01,-17.7,13.06,4.09,58.38,86.06,-2.29,34.15,09-03-2022 10:04,Standing,Head in the Basket and eating,Peak Heat
68002,I1002,32.5,0.21,1,0.21,1.04,9.7,45.65,14.95,61.95,34.66,-34.34,60.77,09-03-2022 10:04,Standing,Head in the Basket and eating,Peak Heat
68003,I1002,32.5,0.07,0.94,0.11,0.95,-20.81,-42.66,-4.64,65.53,32.27,-54.94,63.78,09-03-2022 10:04,Standing,Head in the Basket and eating,Peak Heat
68004,I1002,32.5,0.36,0.94,0.1,1.01,-26.31,-36.93,0.55,56,76.5,-4.58,36.2,09-03-2022 10:04,Standing,Head in the Basket and eating,Peak Heat
68005,I1002,32.5,0.21,0.93,0.11,0.96,-19.53,-5.8,27.28,50.04,125.51,-11.45,21.74,09-03-2022 10:04,Standing,Head in the Basket and eating,Peak Heat
68006,I1002,32.5,0.17,0.85,0.05,0.86,-5.49,-1.22,-29.79,47.66,121.92,-10.3,21.35,09-03-2022 10:04,Standing,Head in the Basket and eating,Peak Heat
68007,I1002,32.5,0.16,0.97,0.08,0.99,38.7,39.37,11.72,50.04,94.43,-8.01,27.92,09-03-2022 10:04,Standing,Head in the Basket and eating,Peak Heat
68008,I1002,32.5,0.27,1.03,0.05,1.06,-14.22,-5.13,0,66.72,57.38,-20.6,49.31,09-03-2022 10:04,Standing,Head in the Basket and eating,Peak Heat
68009,I1002,32.5,0.05,1.17,0.16,1.18,7.51,-23.8,-19.1,56,35.86,-30.9,57.36,09-03-2022 10:04,Standing,Head in the Basket and eating,Peak Heat
68010,I1002,32.5,0.08,0.98,0.09,0.99,6.29,-9.4,6.41,60.76,44.23,-24.04,53.95,09-03-2022 10:04,Standing,Head in the Basket and eating,Peak Heat
68011,I1002,32.5,-0.02,0.93,0.13,0.94,9.7,15.01,27.53,61.95,45.42,-33.19,53.75,09-03-2022 10:04,Standing,Head in the Basket and eating,Peak Heat
68012,I1002,32.5,0.04,0.96,0.13,0.97,-20.75,-36.19,4.03,58.38,52.59,-24.04,47.98,09-03-2022 10:04,Standing,Head in the Basket and eating,Peak Heat
68013,I1002,32.5,-0.04,0.94,-0.01,0.94,21.3,5.31,-0.06,50.04,69.33,-11.45,35.82,09-03-2022 10:05,Standing,Head in the Basket and eating,Peak Heat
68014,I1002,32.5,-0.01,0.94,0,0.94,-5.43,-3.23,-10.62,52.42,62.16,-14.88,40.14,09-03-2022 10:05,Standing,Head in the Basket and eating,Peak Heat
68015,I1002,32.5,-0.09,0.99,-0.04,0.99,21.73,-4.82,0.31,58.38,65.74,-11.45,41.61,09-03-2022 10:05,Standing,Head in the Basket and eating,Peak Heat
68016,I1002,32.5,-0.06,1.04,0.12,1.05,-2.69,11.6,6.04,54.8,77.7,-12.59,35.2,09-03-2022 10:05,Standing,Head in the Basket and eating,Peak Heat
68017,I1002,32.5,-0.06,0.97,-0.01,0.97,-4.64,-3.36,11.35,52.42,87.26,-10.3,31,09-03-2022 10:05,Standing,Head in the Basket and eating,Peak Heat
68018,I1002,32.5,0.05,0.98,0.03,0.98,15.93,21.3,11.54,54.8,76.5,-9.16,35.62,09-03-2022 10:05,Standing,Head in the Basket and eating,Peak Heat
68019,I1002,32.5,-0.02,0.97,0.02,0.97,0.49,-12.21,-2.26,56,64.55,-14.88,40.94,09-03-2022 10:05,Standing,Head in the Basket and eating,Peak Heat
68020,I1002,32.5,-0.01,0.97,0.16,0.99,-7.93,-29.3,-7.39,57.19,58.57,-22.89,44.32,09-03-2022 10:05,Standing,Head in the Basket and eating,Peak Heat
68021,I1002,32.5,-0.09,0.95,0.17,0.97,5.31,-3.72,0.06,61.95,63.35,-16.02,44.36,09-03-2022 10:05,Standing,Head in the Basket and eating,Peak Heat
68022,I1002,32.5,-0.03,1.01,0.13,1.02,-14.16,7.81,20.08,61.95,66.94,-19.46,42.79,09-03-2022 10:05,Standing,Head in the Basket and eating,Peak Heat
68023,I1002,32.5,0.02,0.99,0.15,1,-8.67,5.19,2.69,53.61,54.98,-28.61,44.28,09-03-2022 10:05,Standing,Head in the Basket and eating,Peak Heat
68024,I1002,32.5,-0.04,1.01,0.12,1.02,2.99,3.36,2.01,56,56.18,-25.18,44.91,09-03-2022 10:05,Standing,Head in the Basket and eating,Peak Heat
68025,I1002,32.5,0.02,0.93,0.15,0.94,-12.02,25.21,-15.26,57.19,51.4,-27.47,48.05,09-03-2022 10:05,Standing,Head in the Basket and eating,Peak Heat
68026,I1002,32.5,0.17,1,0.13,1.02,-1.34,-25.57,13,54.8,62.16,-28.61,41.4,09-03-2022 10:05,Standing,Head in the Basket and eating,Peak Heat
68027,I1002,32.5,0.05,0.95,0.11,0.96,5.74,-2.93,5.49,57.19,63.35,-18.31,42.07,09-03-2022 10:05,Standing,Head in the Basket and eating,Peak Heat
68028,I1002,32.5,0.06,1.01,0.03,1.01,-2.08,-5.62,0.49,56,65.74,-11.45,40.42,09-03-2022 10:05,Standing,Head in the Basket and eating,Peak Heat
68029,I1002,32.5,0.06,1.01,0.13,1.02,-16.3,-1.95,8.54,58.38,69.33,-10.3,40.1,09-03-2022 10:05,Standing,Head in the Basket and eating,Peak Heat
68030,I1002,32.5,0.02,0.99,0.06,0.99,6.96,19.41,11.66,53.61,60.96,-12.59,41.33,09-03-2022 10:05,Standing,Head in the Basket and eating,Peak Heat
68031,I1002,32.5,-0.04,0.98,0.13,0.99,-4.76,22.16,4.88,54.8,40.64,-33.19,53.44,09-03-2022 10:05,Standing,Head in the Basket and eating,Peak Heat
68032,I1002,32.5,0.02,0.99,0.13,1,1.04,2.01,4.09,56,39.45,-41.2,54.84,09-03-2022 10:05,Standing,Head in the Basket and eating,Peak Heat
68033,I1002,32.5,-0.07,0.96,0.12,0.97,2.5,-6.41,3.23,53.61,39.45,-35.48,53.66,09-03-2022 10:05,Standing,Head in the Basket and eating,Peak Heat
68034,I1002,32.5,-0.09,0.88,0.14,0.9,11.17,11.96,2.56,53.61,27.49,-45.78,62.85,09-03-2022 10:05,Standing,Head in the Basket and eating,Peak Heat
68035,I1002,32.5,0.02,1.02,0.11,1.03,7.2,27.04,-6.96,53.61,21.52,-52.65,68.13,09-03-2022 10:05,Standing,Head in the Basket and eating,Peak Heat
68036,I1002,32.5,0.04,0.97,0.21,0.99,-14.71,-22.95,9.09,52.42,29.88,-42.35,60.31,09-03-2022 10:05,Standing,Head in the Basket and eating,Peak Heat
68037,I1002,32.5,-0.01,1.02,0.13,1.03,-8.67,21.67,-6.96,56,43.03,-30.9,52.46,09-03-2022 10:05,Standing,Head in the Basket and eating,Peak Heat
68038,I1002,32.5,-0.01,0.79,0.2,0.81,14.28,-13.79,-20.02,57.19,39.45,-38.91,55.4,09-03-2022 10:05,Standing,Head in the Basket and eating,Peak Heat
68039,I1002,32.5,0.1,0.92,0.18,0.94,-7.69,9.83,2.56,60.76,51.4,-43.49,49.77,09-03-2022 10:05,Standing,Head in the Basket and eating,Peak Heat
68122,I1002,30.5,0.7,0.66,0.08,0.96,7.57,-20.39,-12.21,94.12,66.94,-66.38,54.58,09-03-2022 09:54,Standing,Head in the Basket and eating,Peak Heat
68123,I1002,30.5,0.71,0.56,0.11,0.92,37.72,-22.28,-39.18,96.5,68.13,-64.09,54.78,09-03-2022 09:54,Standing,Head in the Basket and eating,Peak Heat
68124,I1002,30.5,0.84,0.51,0.3,1.02,-6.23,1.1,30.33,92.93,82.48,-70.96,48.41,09-03-2022 09:54,Standing,Head in the Basket and eating,Peak Heat
68125,I1002,30.5,0.67,0.67,0.17,0.96,-19.47,-29.79,27.71,100.08,70.52,-72.11,54.83,09-03-2022 09:54,Standing,Head in the Basket and eating,Peak Heat
68126,I1002,30.5,0.86,0.47,0.28,1.02,-5.62,25.27,14.47,97.7,84.87,-58.37,49.02,09-03-2022 09:54,Standing,Head in the Basket and eating,Peak Heat
68127,I1002,30.5,0.75,0.65,0.05,0.99,2.93,-1.89,-10.13,96.5,76.5,-57.23,51.6,09-03-2022 09:54,Standing,Head in the Basket and eating,Peak Heat
68128,I1002,30.5,0.78,0.57,0.03,0.96,10.31,9.34,-6.35,89.36,72.91,-54.94,50.79,09-03-2022 09:54,Standing,Head in the Basket and eating,Peak Heat
68129,I1002,30.5,0.79,0.7,-0.03,1.06,-7.26,-10.13,0.61,89.36,69.33,-65.24,52.19,09-03-2022 09:54,Standing,Head in the Basket and eating,Peak Heat
68130,I1002,30.5,0.64,0.72,0.03,0.96,7.75,9.89,5.19,85.78,69.33,-73.25,51.06,09-03-2022 09:54,Standing,Head in the Basket and eating,Peak Heat
68131,I1002,30.5,0.67,0.67,-0.05,0.95,-45.59,-6.65,32.04,84.59,60.96,-62.95,54.22,09-03-2022 09:54,Standing,Head in the Basket and eating,Peak Heat
68132,I1002,30.5,0.67,0.72,-0.01,0.98,-2.75,-8.24,3.72,77.44,60.96,-65.24,51.79,09-03-2022 09:54,Standing,Head in the Basket and eating,Peak Heat
68133,I1002,30.5,0.59,0.82,-0.15,1.02,-2.2,10.99,2.99,77.44,59.77,-67.53,52.34,09-03-2022 09:54,Standing,Head in the Basket and eating,Peak Heat
68134,I1002,30.5,0.62,0.81,-0.09,1.03,-21.67,-3.23,7.75,78.63,62.16,-65.24,51.68,09-03-2022 09:54,Standing,Head in the Basket and eating,Peak Heat
68135,I1002,30.5,0.56,0.7,-0.11,0.9,2.99,7.81,6.47,75.06,57.38,-61.8,52.61,09-03-2022 09:54,Standing,Head in the Basket and eating,Peak Heat
68136,I1002,30.5,0.56,0.77,-0.1,0.96,-22.83,-20.45,-8.18,67.91,66.94,-64.09,45.41,09-03-2022 09:54,Standing,Head in the Basket and eating,Peak Heat
68137,I1002,30.5,0.64,0.67,-0.01,0.93,-6.41,-2.01,-0.12,70.29,60.96,-53.79,49.07,09-03-2022 09:54,Standing,Head in the Basket and eating,Peak Heat
68138,I1002,30.5,0.63,0.81,-0.14,1.03,11.41,3.42,17.27,67.91,62.16,-36.63,47.53,09-03-2022 09:54,Standing,Head in the Basket and eating,Peak Heat
68139,I1002,30.5,0.7,0.7,-0.1,0.99,-8.54,7.08,-1.59,65.53,59.77,-37.77,47.63,09-03-2022 09:54,Standing,Head in the Basket and eating,Peak Heat
68140,I1002,30.5,0.81,0.85,-0.02,1.18,10.5,6.84,-5.55,67.91,56.18,-27.47,50.4,09-03-2022 09:54,Standing,Head in the Basket and eating,Peak Heat
68141,I1002,30.5,0.57,0.63,-0.15,0.86,15.32,2.01,19.65,72.68,52.59,-34.34,54.11,09-03-2022 09:54,Standing,Head in the Basket and eating,Peak Heat
68142,I1002,30.5,0.63,0.69,-0.16,0.95,-6.1,4.39,3.05,73.87,57.38,-25.18,52.16,09-03-2022 09:54,Standing,Head in the Basket and eating,Peak Heat
68143,I1002,30.5,0.61,0.79,0.03,1,-0.24,-0.92,-3.91,73.87,62.16,-38.91,49.92,09-03-2022 09:54,Standing,Head in the Basket and eating,Peak Heat
68144,I1002,30.5,0.58,0.65,-0.25,0.91,-13.67,12.63,-21.79,69.1,62.16,-20.6,48.03,09-03-2022 09:54,Standing,Head in the Basket and eating,Peak Heat
68145,I1002,30.5,0.56,0.69,0.02,0.89,28.44,48.4,-7.39,66.72,57.38,-16.02,49.31,09-03-2022 09:54,Standing,Head in the Basket and eating,Peak Heat
68146,I1002,30.5,0.66,0.67,-0.12,0.95,-33.08,-24.05,-14.71,66.72,62.16,-12.59,47.03,09-03-2022 09:54,Standing,Head in the Basket and eating,Peak Heat
68147,I1002,30.5,0.63,0.84,0.05,1.05,3.11,26.43,3.36,61.95,58.57,-3.43,46.61,09-03-2022 09:54,Standing,Head in the Basket and eating,Peak Heat
68148,I1002,30.5,0.67,0.68,-0.02,0.95,6.59,7.57,-19.78,76.25,59.77,-25.18,51.91,09-03-2022 09:54,Standing,Head in the Basket and eating,Peak Heat
68149,I1002,30.5,0.53,0.9,-0.48,1.14,27.22,-16.54,23.62,73.87,57.38,-22.89,52.16,09-03-2022 09:54,Standing,Head in the Basket and eating,Peak Heat
68150,I1002,30.5,0.42,1.54,0.37,1.64,-51.15,43.82,-32.41,72.68,49.01,-22.89,56.01,09-03-2022 09:54,Standing,Head in the Basket and eating,Peak Heat
68151,I1002,30.5,0.53,0.76,-0.03,0.93,-3.66,-14.89,9.77,76.25,57.38,-25.18,53.04,09-03-2022 09:54,Standing,Head in the Basket and eating,Peak Heat
68152,I1002,30.5,0.57,0.68,-0.01,0.89,13.79,-16.17,14.95,76.25,62.16,-26.32,50.81,09-03-2022 09:54,Standing,Head in the Basket and eating,Peak Heat
68153,I1002,30.5,0.66,0.79,0.08,1.04,-4.21,4.03,5.25,71.48,58.57,-21.75,50.67,09-03-2022 09:54,Standing,Head in the Basket and eating,Peak Heat
68154,I1002,30.5,0.66,0.74,-0.03,0.99,-11.96,2.2,-31.62,69.1,57.38,-20.6,50.3,09-03-2022 09:54,Standing,Head in the Basket and eating,Peak Heat
68155,I1002,30.5,0.53,0.72,0.08,0.9,0.79,0.24,0.55,69.1,57.38,-21.75,50.3,09-03-2022 09:54,Standing,Head in the Basket and eating,Peak Heat
68156,I1002,30.5,0.65,0.84,0.24,1.09,-11.78,2.99,-2.99,69.1,62.16,-21.75,48.03,09-03-2022 09:54,Standing,Head in the Basket and eating,Peak Heat
68157,I1002,30.5,0.54,0.94,0.11,1.09,9.4,14.77,15.99,67.91,58.57,-17.17,49.22,09-03-2022 09:54,Standing,Head in the Basket and eating,Peak Heat
68158,I1002,30.5,0.54,0.8,0.05,0.97,18.62,-29.6,35.77,67.91,62.16,-16.02,47.53,09-03-2022 09:54,Standing,Head in the Basket and eating,Peak Heat
68159,I1002,30.5,0.7,0.85,0.32,1.15,-2.87,-19.96,33.2,66.72,62.16,-20.6,47.03,09-03-2022 09:54,Standing,Head in the Basket and eating,Peak Heat
79082,I1002,34.5,0.34,0.93,0.04,0.99,-1.59,-5.25,2.2,13.11,163.76,-48.07,4.58,08-03-2022 17:13,Standing,No Movement of Jaw,Peak Heat
79083,I1002,34.5,0.36,0.92,0.07,0.99,3.54,10.8,5.98,13.11,158.98,-40.06,4.71,08-03-2022 17:13,Standing,No Movement of Jaw,Peak Heat
79084,I1002,34.5,0.33,0.93,0.06,0.99,5.13,0.18,-1.04,13.11,155.39,-35.48,4.82,08-03-2022 17:13,Standing,No Movement of Jaw,Peak Heat
79085,I1002,34.5,0.35,0.92,0.08,0.99,-4.52,-12.82,8.18,8.34,158.98,-43.49,3,08-03-2022 17:13,Standing,No Movement of Jaw,Peak Heat
79086,I1002,34.5,0.25,0.97,0.08,1,-35.77,-33.87,6.77,19.06,166.15,-53.79,6.55,08-03-2022 17:13,Standing,No Movement of Jaw,Peak Heat
79087,I1002,34.5,0.19,0.9,-0.03,0.92,10.25,-50.78,2.56,35.74,155.39,-127.04,12.95,08-03-2022 17:13,Standing,No Movement of Jaw,Peak Heat
79088,I1002,34.5,0.09,1.01,0.04,1.02,11.84,78.43,19.71,35.74,160.17,-117.89,12.58,08-03-2022 17:13,Standing,No Movement of Jaw,Peak Heat
79089,I1002,34.5,0.06,0.97,0.01,0.97,-1.83,-18.19,-1.4,35.74,167.34,-83.55,12.06,08-03-2022 17:13,Standing,No Movement of Jaw,Peak Heat
79090,I1002,34.5,0.05,0.97,-0.02,0.97,9.77,-5.25,1.95,40.51,167.34,-90.42,13.61,08-03-2022 17:13,Standing,No Movement of Jaw,Peak Heat
79091,I1002,34.5,0.08,0.95,0.04,0.96,13.55,17.76,2.2,40.51,167.34,-90.42,13.61,08-03-2022 17:13,Standing,No Movement of Jaw,Peak Heat
79092,I1002,34.5,0.22,1.02,0.09,1.05,3.11,57.62,-10.68,45.27,154.2,-45.78,16.36,08-03-2022 17:13,Standing,No Movement of Jaw,Peak Heat
79093,I1002,34.5,0.05,0.98,0.07,0.98,-5.55,-47.79,-63.11,33.36,141.05,-27.47,13.31,08-03-2022 17:14,Standing,No Movement of Jaw,Peak Heat
79094,I1002,34.5,0.64,0.76,-0.24,1.02,39.92,-92.04,83.68,25.02,166.15,-116.74,8.56,08-03-2022 17:14,Standing,No Movement of Jaw,Peak Heat
79095,I1002,34.5,0.18,1.22,0.14,1.24,19.65,-10.19,11.23,53.61,144.63,-129.33,20.34,08-03-2022 17:14,Standing,No Movement of Jaw,Peak Heat
79096,I1002,34.5,-0.07,0.58,-0.01,0.59,16.97,-74.16,10.01,48.85,77.7,-148.79,32.16,08-03-2022 17:14,Standing,No Movement of Jaw,Peak Heat
79097,I1002,34.5,0.1,0.99,-0.06,1,-24.9,-55.79,33.94,57.19,19.13,-81.26,71.51,08-03-2022 17:14,Standing,No Movement of Jaw,Peak Heat
79098,I1002,34.5,-0.01,1,-0.08,1.01,-16.6,-16.78,16.36,58.38,23.91,-76.68,67.73,08-03-2022 17:14,Standing,No Movement of Jaw,Peak Heat
79099,I1002,34.5,0.09,0.98,-0.11,0.99,-8.67,14.4,-12.02,56,23.91,-54.94,66.88,08-03-2022 17:14,Standing,No Movement of Jaw,Peak Heat
79100,I1002,34.5,-0.28,0.87,-0.04,0.92,3.97,-12.76,2.99,42.89,14.34,-76.68,71.51,08-03-2022 17:14,Standing,No Movement of Jaw,Peak Heat
79101,I1002,34.5,-0.08,0.92,-0.16,0.94,-19.23,6.29,-51.64,46.46,15.54,-69.82,71.51,08-03-2022 17:14,Standing,No Movement of Jaw,Peak Heat
79102,I1002,34.5,0.32,1.03,-0.08,1.08,16.42,-18.07,-6.29,67.91,33.47,-46.93,63.76,08-03-2022 17:14,Standing,No Movement of Jaw,Peak Heat
79103,I1002,34.5,0.28,0.94,-0.02,0.98,2.56,1.59,-0.12,70.29,37.05,-53.79,62.2,08-03-2022 17:14,Standing,No Movement of Jaw,Peak Heat
79104,I1002,34.5,0.29,0.94,-0.01,0.98,1.89,-0.24,0.24,69.1,40.64,-54.94,59.54,08-03-2022 17:14,Standing,No Movement of Jaw,Peak Heat
79105,I1002,34.5,0.28,0.94,-0.01,0.98,0.85,-0.85,0.24,69.1,37.05,-52.65,61.8,08-03-2022 17:14,Standing,No Movement of Jaw,Peak Heat
79106,I1002,34.5,0.27,0.95,0,0.99,0.37,-1.59,2.99,69.1,38.25,-56.08,61.03,08-03-2022 17:14,Standing,No Movement of Jaw,Peak Heat
79107,I1002,34.5,0.3,0.93,0.02,0.98,7.57,-10.8,-13.55,75.06,39.45,-52.65,62.28,08-03-2022 17:14,Standing,No Movement of Jaw,Peak Heat
79108,I1002,34.5,0.47,0.38,0.02,0.61,1.95,49.01,17.88,84.59,47.81,-70.96,60.52,08-03-2022 17:14,Standing,No Movement of Jaw,Peak Heat
79109,I1002,34.5,0.77,0.6,0.02,0.98,14.89,-5.19,-41.99,91.74,68.13,-95,53.4,08-03-2022 17:14,Standing,No Movement of Jaw,Peak Heat
79110,I1002,34.5,0.2,0.68,0.17,0.73,-5.13,-52.67,-61.28,83.4,47.81,-81.26,60.17,08-03-2022 17:14,Standing,No Movement of Jaw,Peak Heat
79111,I1002,34.5,0.45,0.91,0.35,1.08,-1.71,66.04,28.99,89.36,59.77,-72.11,56.22,08-03-2022 17:14,Standing,No Movement of Jaw,Peak Heat
79112,I1002,34.5,0.7,0.49,0.08,0.86,13.85,-8.24,-15.5,89.36,59.77,-97.29,56.22,08-03-2022 17:14,Standing,No Movement of Jaw,Peak Heat
79113,I1002,34.5,0.57,0.45,0.24,0.77,28.26,-87.71,-36.5,86.97,64.55,-88.13,53.42,08-03-2022 17:14,Standing,No Movement of Jaw,Peak Heat
79114,I1002,34.5,0.5,0.76,-0.09,0.92,-2.93,100.34,40.1,84.59,51.4,-77.83,58.72,08-03-2022 17:14,Standing,No Movement of Jaw,Peak Heat
79115,I1002,34.5,0.45,0.84,-0.03,0.96,-44.68,5.86,6.47,86.97,62.16,-103.01,54.45,08-03-2022 17:14,Standing,No Movement of Jaw,Peak Heat
79116,I1002,34.5,0.03,0.61,-0.19,0.64,42.42,107.12,-43.82,59.57,65.74,-141.92,42.18,08-03-2022 17:14,Standing,No Movement of Jaw,Peak Heat
79117,I1002,34.5,0.3,0.79,-0.69,1.09,-14.71,-64.64,-49.38,89.36,86.06,-104.15,46.08,08-03-2022 17:14,Standing,No Movement of Jaw,Peak Heat
79118,I1002,34.5,1.18,0.86,-0.8,1.66,-56.95,-11.11,-48.65,81.02,84.87,-125.9,43.67,08-03-2022 17:14,Standing,No Movement of Jaw,Peak Heat
79119,I1002,34.5,0.61,0.74,-0.35,1.02,-0.61,5.74,0.98,86.97,56.18,-50.36,57.14,08-03-2022 17:14,Standing,No Movement of Jaw,Peak Heat
79120,I1002,34.5,0.57,0.61,-0.08,0.83,-5.13,24.54,25.63,79.82,38.25,-91.56,64.4,08-03-2022 17:14,Standing,No Movement of Jaw,Peak Heat
79121,I1002,34.5,0.47,0.81,-0.05,0.93,-14.34,4.09,-4.15,81.02,41.84,-86.98,62.69,08-03-2022 17:14,Standing,No Movement of Jaw,Peak Heat
79122,I1002,34.5,0.45,0.98,-0.16,1.1,-1.95,0,1.77,78.63,43.03,-96.14,61.31,08-03-2022 17:14,Standing,No Movement of Jaw,Peak Heat
79123,I1002,34.5,0.45,0.91,0.07,1.02,-17.09,-13.98,18.55,84.59,47.81,-107.59,60.52,08-03-2022 17:14,Standing,No Movement of Jaw,Peak Heat
79124,I1002,34.5,2.14,0.37,0.67,2.28,-97.05,137.08,19.78,84.59,45.42,-73.25,61.77,08-03-2022 17:14,Standing,No Movement of Jaw,Peak Heat
79125,I1002,34.5,0.53,0.83,0.01,0.98,14.71,10.01,6.23,85.78,45.42,-78.97,62.1,08-03-2022 17:14,Standing,No Movement of Jaw,Peak Heat
79126,I1002,34.5,0.5,0.83,-0.06,0.97,3.54,0.37,-2.26,86.97,40.64,-77.83,64.95,08-03-2022 17:14,Standing,No Movement of Jaw,Peak Heat
79127,I1002,34.5,0.54,0.82,-0.29,1.02,-14.28,-17.03,2.26,88.16,47.81,-73.25,61.53,08-03-2022 17:14,Standing,No Movement of Jaw,Peak Heat
79128,I1002,34.5,0.55,0.78,0.26,0.99,-108.64,-190.06,45.59,75.06,64.55,-30.9,49.31,08-03-2022 17:14,Standing,No Movement of Jaw,Peak Heat
